ad_id,clicks,impressions,date_start,date_stop,reach,frequency,spend,region,website_ctr,actions_link_click,actions_post_engagement,actions_page_engagement,actions_onsite_conversion.post_save,actions_post_reaction,action_values_offsite_conversion.fb_pixel_add_to_cart,action_values_offsite_conversion.fb_pixel_initiate_checkout,action_values_offsite_conversion.fb_pixel_view_content,action_values_add_to_cart,action_values_initiate_checkout,action_values_omni_add_to_cart,action_values_omni_initiated_checkout,action_values_omni_view_content,actions_landing_page_view,actions_offsite_conversion.fb_pixel_add_to_cart,actions_offsite_conversion.fb_pixel_initiate_checkout,actions_offsite_conversion.fb_pixel_view_content,actions_add_to_cart,actions_initiate_checkout,actions_view_content,actions_post,action_values_offsite_conversion.fb_pixel_add_payment_info,action_values_offsite_conversion.fb_pixel_purchase,action_values_add_payment_info,actions_offsite_conversion.fb_pixel_add_payment_info,actions_offsite_conversion.fb_pixel_purchase,actions_purchase,actions_offsite_conversion.fb_pixel_search,actions_search,actions_offsite_conversion.fb_pixel_lead,actions_comment
23850769659510035,0,2,2022-02-03,2022-02-03,2,1.0,0.16,Andaman and Nicobar Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,3,77,2022-02-03,2022-02-03,68,1.132353,47.56,Andhra Pradesh,2.597403,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,0,12,2022-02-03,2022-02-03,10,1.2,5.29,Arunachal Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,4,48,2022-02-03,2022-02-03,42,1.142857,24.15,Assam,6.25,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,2,31,2022-02-03,2022-02-03,28,1.107143,21.76,Bihar,3.225806,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,0,8,2022-02-03,2022-02-03,8,1.0,7.13,Chandigarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,0,30,2022-02-03,2022-02-03,29,1.034483,12.86,Chhattisgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,0,51,2022-02-03,2022-02-03,50,1.02,38.2,Delhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,1,22,2022-02-03,2022-02-03,14,1.571429,2.58,Goa,4.545455,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,3,87,2022-02-03,2022-02-03,78,1.115385,24.97,Gujarat,1.149425,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,3,49,2022-02-03,2022-02-03,42,1.166667,23.44,Haryana,4.081633,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,2,14,2022-02-03,2022-02-03,13,1.076923,6.28,Himachal Pradesh,7.142857,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,2,37,2022-02-03,2022-02-03,36,1.027778,10.05,Jammu and Kashmir,5.405405,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,3,19,2022-02-03,2022-02-03,16,1.1875,16.43,Jharkhand,10.526316,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,4,109,2022-02-03,2022-02-03,101,1.079208,39.33,Karnataka,1.834862,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,0,52,2022-02-03,2022-02-03,47,1.106383,17.49,Kerala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,2,40,2022-02-03,2022-02-03,36,1.111111,19.5,Madhya Pradesh,2.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,6,122,2022-02-03,2022-02-03,114,1.070175,44.74,Maharashtra,2.459016,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,0,16,2022-02-03,2022-02-03,14,1.142857,2.47,Manipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,0,11,2022-02-03,2022-02-03,10,1.1,1.91,Meghalaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,0,7,2022-02-03,2022-02-03,6,1.166667,5.03,Mizoram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,0,11,2022-02-03,2022-02-03,11,1.0,4.06,Nagaland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,5,89,2022-02-03,2022-02-03,76,1.171053,26.38,Odisha,4.494382,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,0,3,2022-02-03,2022-02-03,3,1.0,0.39,Puducherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,5,46,2022-02-03,2022-02-03,43,1.069767,19.56,Punjab region,6.521739,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,2,36,2022-02-03,2022-02-03,36,1.0,10.46,Rajasthan,2.777778,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,0,8,2022-02-03,2022-02-03,8,1.0,3.76,Sikkim,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,1,36,2022-02-03,2022-02-03,35,1.028571,17.71,Tamil Nadu,2.777778,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,0,77,2022-02-03,2022-02-03,73,1.054795,38.59,Telangana,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,0,7,2022-02-03,2022-02-03,6,1.166667,1.66,Tripura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,0,1,2022-02-03,2022-02-03,1,1.0,0.01,Unknown,,,,,,,2999.0,3999.0,133972.0,2999.0,3999.0,2999.0,3999.0,133972.0,28.0,2.0,1.0,50.0,2.0,1.0,50.0,,,,,,,,,,,
23850769659510035,1,97,2022-02-03,2022-02-03,90,1.077778,59.01,Uttar Pradesh,1.030928,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,1,22,2022-02-03,2022-02-03,16,1.375,5.61,Uttarakhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,6,77,2022-02-03,2022-02-03,71,1.084507,32.63,West Bengal,5.194805,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,2,2022-02-03,2022-02-03,2,1.0,0.01,Andaman and Nicobar Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,4,63,2022-02-03,2022-02-03,56,1.125,43.18,Andhra Pradesh,4.761905,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,18,2022-02-03,2022-02-03,17,1.058824,3.98,Arunachal Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,53,2022-02-03,2022-02-03,51,1.039216,14.28,Assam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,1,37,2022-02-03,2022-02-03,35,1.057143,12.21,Bihar,2.702703,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,8,2022-02-03,2022-02-03,8,1.0,4.48,Chandigarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,1,25,2022-02-03,2022-02-03,25,1.0,10.46,Chhattisgarh,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,3,2022-02-03,2022-02-03,3,1.0,0.09,Dadra and Nagar Haveli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,2,41,2022-02-03,2022-02-03,36,1.138889,35.07,Delhi,2.439024,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,16,2022-02-03,2022-02-03,15,1.066667,7.65,Goa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,5,79,2022-02-03,2022-02-03,67,1.179104,42.5,Gujarat,3.797468,3.0,6.0,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,29,2022-02-03,2022-02-03,26,1.115385,20.62,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,1,17,2022-02-03,2022-02-03,16,1.0625,7.78,Himachal Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,3,39,2022-02-03,2022-02-03,36,1.083333,11.06,Jammu and Kashmir,2.564103,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,31,2022-02-03,2022-02-03,29,1.068966,82.22,Jharkhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,6,103,2022-02-03,2022-02-03,95,1.084211,54.46,Karnataka,2.912621,3.0,4.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,31,2022-02-03,2022-02-03,30,1.033333,8.13,Kerala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,44,2022-02-03,2022-02-03,39,1.128205,13.36,Madhya Pradesh,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,2,103,2022-02-03,2022-02-03,98,1.05102,45.53,Maharashtra,1.941748,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,10,2022-02-03,2022-02-03,10,1.0,1.67,Manipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,16,2022-02-03,2022-02-03,15,1.066667,4.93,Meghalaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,2,2022-02-03,2022-02-03,2,1.0,0.31,Mizoram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,6,2022-02-03,2022-02-03,5,1.2,0.7,Nagaland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,2,80,2022-02-03,2022-02-03,69,1.15942,28.37,Odisha,1.25,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,47,2022-02-03,2022-02-03,44,1.068182,22.51,Punjab region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,3,41,2022-02-03,2022-02-03,33,1.242424,11.16,Rajasthan,4.878049,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,11,2022-02-03,2022-02-03,7,1.571429,1.31,Sikkim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,37,2022-02-03,2022-02-03,36,1.027778,24.83,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,58,2022-02-03,2022-02-03,56,1.035714,36.27,Telangana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,14,2022-02-03,2022-02-03,13,1.076923,4.34,Tripura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,0,2022-02-03,2022-02-03,0,0.0,0.0,Unknown,,,,,,,,,69985.0,,,,,69985.0,17.0,,,26.0,,,26.0,,,,,,,,,,,
23850769659530035,1,87,2022-02-03,2022-02-03,73,1.191781,38.9,Uttar Pradesh,1.149425,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,7,2022-02-03,2022-02-03,7,1.0,2.81,Uttarakhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,3,93,2022-02-03,2022-02-03,79,1.177215,46.89,West Bengal,2.150538,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
23850875657320035,0,1,2022-02-03,2022-02-03,1,1.0,0.03,Andaman and Nicobar Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,3,87,2022-02-03,2022-02-03,76,1.144737,23.17,Andhra Pradesh,2.298851,2.0,4.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,1,3,2022-02-03,2022-02-03,2,1.5,4.33,Arunachal Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,1,53,2022-02-03,2022-02-03,42,1.261905,12.98,Assam,1.886792,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
23850875657320035,5,58,2022-02-03,2022-02-03,43,1.348837,26.7,Bihar,5.172414,3.0,4.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,4,2022-02-03,2022-02-03,4,1.0,0.62,Chandigarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,2,51,2022-02-03,2022-02-03,45,1.133333,13.42,Chhattisgarh,1.960784,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,1,86,2022-02-03,2022-02-03,78,1.102564,23.19,Delhi,1.162791,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,22,2022-02-03,2022-02-03,17,1.294118,7.6,Goa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,9,148,2022-02-03,2022-02-03,119,1.243697,48.9,Gujarat,3.378378,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,1,59,2022-02-03,2022-02-03,51,1.156863,10.61,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,6,2022-02-03,2022-02-03,4,1.5,2.82,Himachal Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,35,2022-02-03,2022-02-03,30,1.166667,14.95,Jammu and Kashmir,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,1,20,2022-02-03,2022-02-03,18,1.111111,4.5,Jharkhand,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,21,311,2022-02-03,2022-02-03,247,1.259109,77.09,Karnataka,3.215434,10.0,11.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,2,70,2022-02-03,2022-02-03,52,1.346154,30.11,Kerala,1.428571,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,1,71,2022-02-03,2022-02-03,61,1.163934,8.49,Madhya Pradesh,1.408451,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,12,231,2022-02-03,2022-02-03,197,1.172589,74.01,Maharashtra,4.329004,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,3,2022-02-03,2022-02-03,2,1.5,1.83,Manipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,2,2022-02-03,2022-02-03,2,1.0,3.0,Meghalaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,8,2022-02-03,2022-02-03,4,2.0,8.9,Mizoram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,7,2022-02-03,2022-02-03,5,1.4,1.64,Nagaland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,4,96,2022-02-03,2022-02-03,81,1.185185,16.94,Odisha,4.166667,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,1,5,2022-02-03,2022-02-03,4,1.25,2.5,Puducherry,20.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,1,49,2022-02-03,2022-02-03,43,1.139535,15.45,Punjab region,2.040816,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,1,54,2022-02-03,2022-02-03,45,1.2,12.24,Rajasthan,1.851852,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,3,2022-02-03,2022-02-03,3,1.0,0.48,Sikkim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,1,45,2022-02-03,2022-02-03,37,1.216216,10.66,Tamil Nadu,2.222222,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,6,138,2022-02-03,2022-02-03,116,1.189655,35.33,Telangana,2.898551,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,8,2022-02-03,2022-02-03,6,1.333333,3.76,Tripura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,0,2022-02-03,2022-02-03,0,0.0,0.0,Unknown,,,,,,,,,169958.0,,,,,169958.0,44.0,,,72.0,,,72.0,,,,,,,,,,,
23850875657320035,3,131,2022-02-03,2022-02-03,109,1.201835,34.9,Uttar Pradesh,0.763359,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,12,2022-02-03,2022-02-03,10,1.2,1.49,Uttarakhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,3,139,2022-02-03,2022-02-03,107,1.299065,53.81,West Bengal,0.719424,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,3,46,2022-02-03,2022-02-03,36,1.277778,19.6,Andhra Pradesh,6.521739,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,4,2022-02-03,2022-02-03,2,2.0,1.89,Arunachal Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,26,2022-02-03,2022-02-03,21,1.238095,19.14,Assam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,35,2022-02-03,2022-02-03,23,1.521739,14.38,Bihar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,9,2022-02-03,2022-02-03,7,1.285714,5.65,Chandigarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,24,2022-02-03,2022-02-03,12,2.0,11.82,Chhattisgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,48,2022-02-03,2022-02-03,40,1.2,38.01,Delhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,11,2022-02-03,2022-02-03,9,1.222222,3.3,Goa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,4,89,2022-02-03,2022-02-03,61,1.459016,46.24,Gujarat,3.370787,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,19,2022-02-03,2022-02-03,14,1.357143,15.54,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,5,2022-02-03,2022-02-03,4,1.25,1.41,Himachal Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,17,2022-02-03,2022-02-03,12,1.416667,11.14,Jammu and Kashmir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,2,22,2022-02-03,2022-02-03,16,1.375,17.39,Jharkhand,4.545455,1.0,3.0,3.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
23850875842970035,4,110,2022-02-03,2022-02-03,78,1.410256,48.75,Karnataka,1.818182,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,3,46,2022-02-03,2022-02-03,32,1.4375,24.0,Kerala,4.347826,2.0,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,7,28,2022-02-03,2022-02-03,23,1.217391,40.09,Madhya Pradesh,14.285714,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,9,167,2022-02-03,2022-02-03,115,1.452174,73.58,Maharashtra,3.592814,6.0,10.0,10.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,2,2022-02-03,2022-02-03,2,1.0,0.26,Manipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,2,2022-02-03,2022-02-03,1,2.0,0.05,Meghalaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,1,43,2022-02-03,2022-02-03,26,1.653846,19.3,Odisha,2.325581,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,3,2022-02-03,2022-02-03,3,1.0,3.21,Puducherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,29,2022-02-03,2022-02-03,22,1.318182,6.49,Punjab region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,27,2022-02-03,2022-02-03,17,1.588235,13.72,Rajasthan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,1,37,2022-02-03,2022-02-03,25,1.48,15.86,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,2,106,2022-02-03,2022-02-03,81,1.308642,57.14,Telangana,0.943396,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,0,2022-02-03,2022-02-03,0,0.0,0.0,Unknown,,,,,,,,,96982.0,,,,,96982.0,23.0,,,32.0,,,32.0,,,,,,,,,,,
23850875842970035,0,81,2022-02-03,2022-02-03,51,1.588235,25.05,Uttar Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,1,12,2022-02-03,2022-02-03,6,2.0,4.0,Uttarakhand,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,6,90,2022-02-03,2022-02-03,66,1.363636,63.43,West Bengal,4.444444,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875877690035,3,41,2022-02-03,2022-02-03,34,1.205882,13.08,Andhra Pradesh,4.878049,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875877690035,1,83,2022-02-03,2022-02-03,71,1.169014,35.02,Assam,1.204819,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875877690035,1,39,2022-02-03,2022-02-03,31,1.258065,11.39,Bihar,2.564103,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875877690035,0,30,2022-02-03,2022-02-03,27,1.111111,5.78,Chhattisgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875877690035,13,181,2022-02-03,2022-02-03,161,1.124224,65.33,Delhi,3.867403,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875877690035,1,157,2022-02-03,2022-02-03,143,1.097902,36.91,Gujarat,0.636943,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875877690035,0,9,2022-02-03,2022-02-03,8,1.125,1.46,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875877690035,0,51,2022-02-03,2022-02-03,46,1.108696,8.39,Jammu and Kashmir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875877690035,1,48,2022-02-03,2022-02-03,38,1.263158,16.33,Jharkhand,2.083333,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875877690035,14,162,2022-02-03,2022-02-03,149,1.087248,61.09,Karnataka,4.938272,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875877690035,4,75,2022-02-03,2022-02-03,65,1.153846,19.84,Madhya Pradesh,4.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875877690035,16,245,2022-02-03,2022-02-03,205,1.195122,96.31,Maharashtra,5.306122,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875877690035,2,41,2022-02-03,2022-02-03,35,1.171429,14.12,Punjab region,4.878049,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875877690035,3,55,2022-02-03,2022-02-03,40,1.375,17.53,Rajasthan,3.636364,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875877690035,5,60,2022-02-03,2022-02-03,50,1.2,25.03,Tamil Nadu,8.333333,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875877690035,1,152,2022-02-03,2022-02-03,138,1.101449,58.57,Telangana,0.657895,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875877690035,0,0,2022-02-03,2022-02-03,0,0.0,0.0,Unknown,,,,,,,,,186959.0,,,,,186959.0,47.0,,,74.0,,,74.0,,,,,,,,,,,
23850875877690035,7,146,2022-02-03,2022-02-03,126,1.15873,49.29,Uttar Pradesh,3.424658,5.0,7.0,7.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875877690035,0,5,2022-02-03,2022-02-03,2,2.5,0.48,Uttarakhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875877690035,5,156,2022-02-03,2022-02-03,139,1.122302,56.01,West Bengal,1.923077,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875892320035,0,35,2022-02-03,2022-02-03,32,1.09375,15.51,Andhra Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875892320035,0,55,2022-02-03,2022-02-03,53,1.037736,24.18,Assam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875892320035,1,23,2022-02-03,2022-02-03,19,1.210526,16.37,Bihar,4.347826,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875892320035,3,39,2022-02-03,2022-02-03,37,1.054054,22.55,Chhattisgarh,5.128205,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875892320035,3,148,2022-02-03,2022-02-03,131,1.129771,79.57,Delhi,0.675676,1.0,4.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875892320035,1,111,2022-02-03,2022-02-03,103,1.07767,46.65,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875892320035,2,9,2022-02-03,2022-02-03,7,1.285714,24.18,Haryana,11.111111,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875892320035,0,34,2022-02-03,2022-02-03,30,1.133333,2.58,Jammu and Kashmir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875892320035,0,42,2022-02-03,2022-02-03,38,1.105263,16.21,Jharkhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875892320035,9,142,2022-02-03,2022-02-03,120,1.183333,48.42,Karnataka,4.225352,6.0,7.0,7.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
23850875892320035,1,46,2022-02-03,2022-02-03,44,1.045455,15.19,Madhya Pradesh,2.173913,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875892320035,8,179,2022-02-03,2022-02-03,164,1.091463,70.77,Maharashtra,2.793296,5.0,6.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
